gene_id	Tamaulipas-pistils-0hr-25C-R1_	Tamaulipas-pistils-0hr-25C-R2_	Tamaulipas-pistils-3hr-25C-R1_	Tamaulipas-pistils-3hr-25C-R2_	Tamaulipas-pistils-3hr-37C-R1_	Tamaulipas-pistils-3hr-37C-R2_	Tamaulipas-pistils-8hr-25C-R1_	Tamaulipas-pistils-8hr-25C-R2_	Tamaulipas-pistils-8hr-37C-R1_	Tamaulipas-pistils-8hr-37C-R2_
Solyc00g500190.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500191.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500192.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500194.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.742953	0.000000
Solyc00g500195.1.1	0.130283	0.143070	0.138934	0.131669	0.779676	0.052495	0.295277	0.226482	0.077695	0.128938
Solyc00g500196.1.1	0.411110	0.653854	1.882840	0.229347	1.485601	0.289609	2.404792	0.340146	1.375056	0.631797
Solyc00g500212.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500213.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500214.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g322630.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500215.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500216.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500217.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500218.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g266110.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g254910.1.1	0.000000	0.000000	0.061461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500219.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500220.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500221.1.1	0.000000	0.041239	0.000000	0.119550	0.000000	0.103891	0.000000	0.042851	0.000000	0.000000
Solyc00g500222.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g198360.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500223.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g036520.1.1	0.317573	0.232952	0.296241	0.000000	0.603645	0.189861	0.537635	0.168399	0.331283	0.434105
Solyc00g052540.1.1	0.000000	0.225350	0.000000	0.000000	0.203560	0.000000	0.617130	0.496873	0.000000	0.256365
Solyc00g052530.2.1	0.353086	0.000000	0.000000	0.000000	0.381985	0.378228	0.000000	0.000000	0.000000	0.336376
Solyc00g500224.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g047180.1.1	0.329285	0.000000	0.000000	0.000000	0.000000	0.000000	0.699698	0.000000	0.000000	0.000000
Solyc00g047190.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.406543	0.000000	0.000000	0.000000
Solyc00g047200.1.1	0.000000	0.000000	9.444391	0.000000	57.029052	20.435331	52.625343	3.995091	58.660054	9.915851
Solyc00g500225.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500226.1.1	0.022319	0.000000	0.000000	0.000000	0.000000	0.030752	0.000000	0.000000	0.037367	0.000000
Solyc00g500227.1.1	0.055748	0.041437	0.032746	0.073836	0.000000	0.330785	0.282963	0.000000	0.251068	0.239280
Solyc00g500228.1.1	6.335522	5.144398	6.370567	5.696472	28.403912	15.146626	43.696919	4.949295	33.119939	16.409899
Solyc00g500229.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500230.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500231.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500232.1.1	0.077321	0.082226	0.000000	0.246753	0.075390	0.105884	0.390364	0.000000	0.134048	0.275666
Solyc00g500233.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500234.1.1	1.164190	1.066070	2.518872	1.004070	2.009688	1.413592	14.597593	0.947920	4.190774	0.812089
Solyc00g500235.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500236.1.1	0.000000	0.000000	0.019756	0.000000	0.024611	0.000000	0.025200	0.000000	0.000000	0.013861
Solyc00g500237.1.1	0.000000	0.000000	0.171912	0.000000	0.088529	0.000000	0.000000	0.000000	0.604845	0.000000
Solyc00g230070.1.1	0.935727	0.000000	0.000000	1.127312	0.000000	0.000000	0.331383	0.000000	1.599084	0.000000
Solyc00g230060.1.1	0.035783	0.041850	0.000000	0.000000	0.185711	0.049755	0.300913	0.000000	0.563550	0.000000
Solyc00g025300.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g025290.1.1	12.712954	7.037813	5.156220	8.727736	45.186031	12.442462	41.252416	5.692543	21.616393	11.177167
Solyc00g500238.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.252173	0.207918
Solyc00g020040.1.1	16.084127	11.819055	8.234783	10.799386	95.845422	78.747310	40.281582	9.689553	94.132993	66.636236
Solyc00g020030.1.1	3.324543	2.829395	0.000000	0.000000	1.719230	2.283918	0.000000	1.987490	2.859578	3.046794
Solyc00g020020.2.1	0.192804	0.567152	0.200704	0.043866	1.677750	1.242967	0.412695	0.180521	1.297801	0.972102
Solyc00g020010.1.1	5.916913	3.191624	5.413939	1.163100	1.687676	3.955445	2.706105	2.460702	0.760666	0.642183
Solyc00g020000.1.1	1.823833	0.000000	0.000000	0.000000	1.694119	0.000000	1.819464	0.000000	0.000000	6.601387
Solyc00g019990.1.1	0.000000	0.000000	0.000000	0.000000	1.289423	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g019980.2.1	0.000000	0.000000	0.050754	0.083012	0.034820	0.047942	0.103600	0.000000	0.056854	0.132265
Solyc00g019970.2.1	0.000000	0.298415	0.092837	0.158053	0.157252	0.224264	0.345124	0.163387	0.157160	0.209086
Solyc00g019950.1.1	2.332164	3.013090	1.557267	1.506975	25.915483	13.926345	10.161251	1.004584	22.592888	16.992664
Solyc00g500239.1.1	0.000000	0.000000	0.141610	0.000000	0.000000	0.064592	0.000000	0.000000	0.000000	0.000000
Solyc00g500240.1.1	0.000000	0.000000	0.000000	0.000000	3.419309	0.000000	1.935924	0.000000	0.000000	0.000000
Solyc00g500241.1.1	0.732423	0.495942	1.001534	0.647024	2.893111	2.065362	1.308678	0.533341	3.926913	2.099063
Solyc00g036530.1.1	0.000000	0.000000	0.000000	0.000000	7.736536	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500242.1.1	0.558308	0.655123	0.912288	1.108130	11.296029	4.580710	5.260487	0.898725	13.541405	5.491673
Solyc00g500243.1.1	5.967988	6.127979	4.889781	6.000850	23.095971	11.890027	23.603900	4.926733	29.114409	18.794786
Solyc00g500245.1.1	0.592803	0.448790	0.164998	1.023122	1.575332	0.946503	0.965062	0.055051	1.509518	1.658919
Solyc00g500246.1.1	0.119280	0.280530	0.702881	0.063313	0.332049	0.000000	1.648363	0.064984	0.299112	0.000000
Solyc00g007450.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g016590.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g028960.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500247.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500248.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500249.1.1	0.156486	0.238491	0.000000	0.166025	1.167270	0.313084	0.140108	0.222576	0.760194	0.150680
Solyc00g500250.1.1	6.554231	6.777812	5.238199	4.675127	30.811273	18.049624	16.036298	4.315653	27.821058	29.089287
Solyc00g021650.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g021640.2.1	0.721795	0.717861	0.305263	0.455805	2.064968	1.147477	1.280196	0.341188	1.186473	0.805218
Solyc00g021630.1.1	4.196678	2.914913	2.304402	3.668661	23.530927	10.506356	8.600061	2.120320	19.482698	12.483894
Solyc00g500254.1.1	0.444682	0.323258	0.000000	0.000000	0.148780	0.000000	0.000000	0.358526	0.000000	1.118883
Solyc00g181240.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g181250.2.1	0.036035	0.045306	0.225166	0.000000	0.234362	0.165801	0.000000	0.000000	0.063024	0.000000
Solyc00g500255.1.1	0.000000	0.342781	1.086978	0.315556	1.911903	0.000000	1.555065	0.000000	0.590911	0.381037
Solyc00g500256.1.1	0.957992	1.306034	0.653927	1.600459	1.374853	0.577400	1.959315	1.151773	0.574145	0.705602
Solyc00g500257.1.1	5.060086	7.013943	4.722181	5.069814	13.605567	9.404655	7.615921	4.522782	12.302402	7.650637
Solyc00g500258.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500259.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500260.1.1	2.846639	2.002648	2.612988	2.082982	11.584944	5.505516	11.165621	1.273317	11.741971	6.890934
Solyc00g500261.1.1	25.237656	31.425053	26.856209	31.172295	130.615995	108.376772	101.442249	36.060433	152.939666	115.138654
Solyc00g500263.1.1	1.377312	1.487500	0.982899	1.189502	3.285454	1.572979	1.599116	0.621832	3.108587	2.525415
Solyc00g500264.1.1	0.001710	0.001045	0.000000	0.000000	0.000841	0.000000	0.006975	0.000000	0.001502	0.000000
Solyc00g500265.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500266.1.1	0.000000	0.000000	0.004055	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500267.1.1	0.000000	0.000000	0.000000	0.000000	0.002589	0.000000	0.002678	0.000000	0.000000	0.000000
Solyc00g500268.1.1	2.980137	2.606941	5.530699	6.683812	10.355407	5.514125	107.436171	2.985111	13.240725	4.375414
Solyc00g500269.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500270.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500273.1.1	14.598141	17.121417	16.956692	11.956323	35.621650	11.738729	50.231777	10.071321	26.689296	11.882661
Solyc00g052430.2.1	0.430759	0.465004	0.193549	0.447817	5.952125	2.123455	2.502546	0.484917	2.801122	2.896183
Solyc00g500279.1.1	2.449793	5.556201	0.737362	4.149119	0.000000	0.865811	2.001714	1.158652	0.000000	0.000000
Solyc00g500280.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.380873	0.000000
Solyc00g500281.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500282.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033341	0.000000	0.000000	0.041939
Solyc00g500283.1.1	0.103148	0.000000	0.000000	0.000000	0.000000	0.000000	0.317583	0.000000	0.000000	0.000000
Solyc00g500284.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500285.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500287.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500288.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500289.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011605	0.000000	0.000000	0.000000
Solyc00g500290.1.1	0.101079	0.131415	0.167840	0.132683	0.338676	0.118201	0.438531	0.145954	0.250711	0.142617
Solyc00g500293.1.1	1.389149	2.143313	5.632007	2.509025	3.763110	0.978152	2.818821	2.345377	0.899708	1.027568
Solyc00g500294.1.1	0.026452	0.049061	0.042445	0.067685	0.000000	0.000000	0.076722	0.173317	0.047576	0.000000
Solyc00g500299.1.1	0.000000	0.078394	0.000000	0.000000	0.089551	0.000000	0.044090	0.000000	0.220001	0.049280
Solyc00g500302.1.1	0.000402	0.000000	2.953983	2.404362	13.882983	7.422658	7.215172	0.000000	8.438370	12.498503
Solyc00g500303.1.1	2.303680	2.691193	4.312843	2.977355	35.658991	15.582158	33.994930	2.832367	37.541273	21.995540
Solyc00g500304.1.1	0.046778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500305.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500306.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500307.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500308.1.1	0.031369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500309.1.1	0.000000	0.000000	0.000000	0.000000	0.027720	0.055446	0.000000	0.000000	0.128356	0.023310
Solyc00g500310.1.1	0.138977	0.000000	0.000000	0.000000	0.679145	0.000000	0.336646	0.000000	1.204747	0.482744
Solyc00g500311.1.1	0.647982	0.626284	0.353317	0.546843	3.777322	1.282817	4.126355	0.306909	4.847319	1.628373
Solyc00g500312.1.1	0.024688	0.000000	0.018591	0.059629	0.063689	0.060297	0.032487	0.000000	0.054962	0.000000
Solyc00g500313.1.1	15.789980	17.265458	5.249871	14.920447	3.339717	0.000000	15.453079	10.980673	5.904887	2.933950
Solyc00g500314.1.1	2.445057	2.097103	2.004787	1.002391	1.399241	0.000000	1.362066	0.129482	0.882918	0.908483
Solyc00g500315.1.1	5.689171	10.506748	4.196736	8.905638	3.801358	1.087090	7.435359	4.508348	0.589274	0.303602
Solyc00g500316.1.1	2.610928	2.567808	0.286691	2.291407	1.934992	1.865857	1.799380	0.304111	1.219247	2.449560
Solyc00g012540.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500319.1.1	0.000000	0.000000	0.075800	0.000000	0.165567	0.014796	0.000000	0.000000	0.092523	0.000000
Solyc00g500321.1.1	0.000000	0.606299	0.792838	0.000000	0.552610	0.000000	0.000000	0.000000	0.000000	1.354131
Solyc00g500322.1.1	3.736325	5.057385	4.604875	7.633583	2.682005	4.718611	7.228740	6.551212	3.165190	4.528585
Solyc00g500323.1.1	0.681835	0.987486	0.984851	0.984204	0.920005	0.444010	0.000000	0.356580	0.000000	0.895252
Solyc00g500324.1.1	0.324351	0.063328	0.309193	0.236417	0.022562	0.138822	0.229425	0.000000	0.398408	0.076972
Solyc00g500328.1.1	2.635276	2.371699	0.790068	11.043265	1.737516	1.124973	3.796467	2.361480	1.059035	1.442926
Solyc00g500332.1.1	0.782145	1.079208	1.446729	0.669424	0.554123	0.753286	0.413472	0.000000	0.360032	1.004526
Solyc00g500333.1.1	0.637147	0.270083	0.000000	0.264293	0.299170	0.000000	0.534756	0.000000	0.000000	0.000000
Solyc00g500335.1.1	0.396526	0.472775	1.323705	1.407892	2.077997	1.536706	0.965498	0.835917	1.666118	0.809888
Solyc00g500336.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500337.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500338.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500339.1.1	1.502368	1.384167	1.393848	1.047051	4.783342	3.320631	2.452798	1.036891	5.732441	2.124152
Solyc00g500341.1.1	0.000000	0.093787	0.000000	0.000000	0.000000	0.115110	0.000000	0.000000	0.129477	0.000000
Solyc00g500342.1.1	0.060961	0.000000	0.094724	0.000000	0.197751	0.000000	0.585997	0.086837	0.105862	0.000000
Solyc00g500343.1.1	6.738298	7.902355	5.617333	7.377915	15.829333	6.828529	22.080738	3.377447	9.665062	2.605614
Solyc00g500344.1.1	0.000000	0.374219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500345.1.1	0.189341	0.572111	0.096105	0.282823	0.720532	0.394882	0.275278	0.208988	0.618821	0.364938
Solyc00g500347.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500351.1.1	0.366570	0.590473	0.304889	0.342582	2.196306	0.961001	1.540108	0.293753	1.270863	0.987116
Solyc00g500352.1.1	0.085202	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g032030.1.1	0.000000	0.115835	0.000000	0.119975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500353.1.1	0.046998	0.000000	0.032459	0.135574	0.000000	0.000000	0.053277	0.044507	0.000000	0.012319
Solyc00g076250.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500354.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500355.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164128	0.000000	0.000000	0.000000
Solyc00g500356.1.1	0.000000	0.000000	0.037894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500358.1.1	133.980463	130.496322	101.710054	93.496946	575.219214	378.009200	514.221459	76.267156	660.762782	346.034406
Solyc00g500361.1.1	0.000000	0.057197	0.000000	0.000000	0.000000	0.000000	0.000000	0.046769	0.080923	0.050955
Solyc00g500362.1.1	5.356483	6.905890	4.943117	4.371556	3.547096	1.642032	0.987625	4.808490	2.366009	3.647681
Solyc00g500363.1.1	0.414648	0.943132	0.000000	0.000000	3.008653	3.493051	0.000000	0.506615	2.145903	2.112444
Solyc00g308530.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g284510.1.1	0.078316	0.169129	0.000000	0.252852	0.000000	0.052767	0.080836	0.000000	0.000000	0.000000
Solyc00g500365.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500366.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500367.1.1	0.000000	0.000000	0.185286	0.148031	0.125488	0.000000	0.285221	0.000000	0.000000	0.000000
Solyc00g500368.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010422	0.000000
Solyc00g500369.1.1	0.000000	0.000000	0.000000	0.113605	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500370.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500371.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500372.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500373.1.1	1.278187	1.125912	1.516513	1.030686	1.229243	2.096276	0.729306	1.528821	3.650373	1.784429
Solyc00g500374.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.023973	0.000000	0.000000	0.000000
Solyc00g500375.1.1	0.004058	0.000000	0.000000	0.000000	0.008024	0.000000	0.004145	0.000000	0.000000	0.000000
Solyc00g006650.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500376.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500377.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.047917	0.000000	0.000000	0.000000
Solyc00g500378.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500379.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500380.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500381.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500382.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500383.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500384.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500385.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500386.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500387.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500388.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500389.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500390.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500391.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500392.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500393.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500394.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500395.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Solyc00g500396.1.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005401	0.000000	0.000000	0.006894
